Connecting to host 10.45.0.2, port 5201
[  4] local 10.45.0.1 port 58847 connected to 10.45.0.2 port 5201
[  4]  30.00-31.00  sec  3.18 GBytes  27.3 Gbits/sec    0   3.12 MBytes       
[  4]  31.00-32.00  sec  2.96 GBytes  25.4 Gbits/sec    0   3.12 MBytes       
[  4]  32.00-33.00  sec  3.03 GBytes  26.1 Gbits/sec    0   3.12 MBytes       
[  4]  33.00-34.00  sec  2.83 GBytes  24.3 Gbits/sec    0   3.12 MBytes       
[  4]  34.00-35.00  sec  2.90 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4]  35.00-36.00  sec  2.93 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4]  36.00-37.00  sec  2.87 GBytes  24.6 Gbits/sec    0   3.12 MBytes       
[  4]  37.00-38.00  sec  3.05 GBytes  26.2 Gbits/sec    0   3.12 MBytes       
[  4]  38.00-39.00  sec  2.89 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4]  39.00-40.00  sec  2.81 GBytes  24.1 Gbits/sec    0   3.12 MBytes       
[  4]  40.00-41.00  sec  2.91 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4]  41.00-42.00  sec  2.92 GBytes  25.1 Gbits/sec    0   3.12 MBytes       
[  4]  42.00-43.00  sec  2.99 GBytes  25.7 Gbits/sec    0   3.12 MBytes       
[  4]  43.00-44.00  sec  2.83 GBytes  24.3 Gbits/sec    0   3.12 MBytes       
[  4]  44.00-45.00  sec  2.93 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4]  45.00-46.00  sec  2.95 GBytes  25.4 Gbits/sec    0   3.12 MBytes       
[  4]  46.00-47.00  sec  2.83 GBytes  24.3 Gbits/sec    0   3.12 MBytes       
[  4]  47.00-48.00  sec  2.96 GBytes  25.4 Gbits/sec    0   3.12 MBytes       
[  4]  48.00-49.00  sec  2.81 GBytes  24.1 Gbits/sec    0   3.12 MBytes       
[  4]  49.00-50.00  sec  2.94 GBytes  25.3 Gbits/sec    0   3.12 MBytes       
[  4]  50.00-51.00  sec  2.88 GBytes  24.7 Gbits/sec    0   3.12 MBytes       
[  4]  51.00-52.00  sec  2.93 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4]  52.00-53.00  sec  2.88 GBytes  24.7 Gbits/sec    0   3.12 MBytes       
[  4]  53.00-54.00  sec  2.95 GBytes  25.3 Gbits/sec    0   3.12 MBytes       
[  4]  54.00-55.00  sec  2.99 GBytes  25.7 Gbits/sec    0   3.12 MBytes       
[  4]  55.00-56.00  sec  2.90 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4]  56.00-57.00  sec  2.86 GBytes  24.6 Gbits/sec    0   3.12 MBytes       
[  4]  57.00-58.00  sec  2.97 GBytes  25.5 Gbits/sec    0   3.12 MBytes       
[  4]  58.00-59.00  sec  2.68 GBytes  23.0 Gbits/sec    0   3.12 MBytes       
[  4]  59.00-60.00  sec  2.94 GBytes  25.3 Gbits/sec    0   3.12 MBytes       
[  4]  60.00-61.00  sec  2.91 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4]  61.00-62.00  sec  3.05 GBytes  26.2 Gbits/sec    0   3.12 MBytes       
[  4]  62.00-63.00  sec  2.88 GBytes  24.8 Gbits/sec    0   3.12 MBytes       
[  4]  63.00-64.00  sec  2.95 GBytes  25.3 Gbits/sec    0   3.12 MBytes       
[  4]  64.00-65.00  sec  2.89 GBytes  24.8 Gbits/sec    0   3.12 MBytes       
[  4]  65.00-66.00  sec  2.92 GBytes  25.1 Gbits/sec    0   3.12 MBytes       
[  4]  66.00-67.00  sec  2.98 GBytes  25.6 Gbits/sec    0   3.12 MBytes       
[  4]  67.00-68.00  sec  2.87 GBytes  24.7 Gbits/sec    0   3.12 MBytes       
[  4]  68.00-69.00  sec  2.95 GBytes  25.3 Gbits/sec    0   3.12 MBytes       
[  4]  69.00-70.00  sec  2.83 GBytes  24.3 Gbits/sec    0   3.12 MBytes       
[  4]  70.00-71.00  sec  3.01 GBytes  25.9 Gbits/sec    0   3.12 MBytes       
[  4]  71.00-72.00  sec  2.93 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4]  72.00-73.00  sec  2.66 GBytes  22.9 Gbits/sec    0   3.12 MBytes       
[  4]  73.00-74.00  sec  2.90 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4]  74.00-75.00  sec  3.10 GBytes  26.7 Gbits/sec    0   3.12 MBytes       
[  4]  75.00-76.00  sec  2.87 GBytes  24.7 Gbits/sec    0   3.12 MBytes       
[  4]  76.00-77.00  sec  2.82 GBytes  24.2 Gbits/sec    0   3.12 MBytes       
[  4]  77.00-78.00  sec  2.94 GBytes  25.3 Gbits/sec    0   3.12 MBytes       
[  4]  78.00-79.00  sec  3.08 GBytes  26.4 Gbits/sec    0   3.12 MBytes       
[  4]  79.00-80.00  sec  2.67 GBytes  22.9 Gbits/sec    0   3.12 MBytes       
[  4]  80.00-81.00  sec  2.97 GBytes  25.5 Gbits/sec    0   3.12 MBytes       
[  4]  81.00-82.00  sec  3.09 GBytes  26.5 Gbits/sec    0   3.12 MBytes       
[  4]  82.00-83.00  sec  2.72 GBytes  23.4 Gbits/sec    0   3.12 MBytes       
[  4]  83.00-84.00  sec  2.59 GBytes  22.2 Gbits/sec    0   3.12 MBytes       
[  4]  84.00-85.00  sec  3.17 GBytes  27.2 Gbits/sec    0   3.12 MBytes       
[  4]  85.00-86.00  sec  3.17 GBytes  27.2 Gbits/sec    0   3.12 MBytes       
[  4]  86.00-87.00  sec  2.87 GBytes  24.7 Gbits/sec    0   3.12 MBytes       
[  4]  87.00-88.00  sec  2.79 GBytes  24.0 Gbits/sec    0   3.12 MBytes       
[  4]  88.00-89.00  sec  2.98 GBytes  25.6 Gbits/sec    0   3.12 MBytes       
[  4]  89.00-90.00  sec  2.94 GBytes  25.3 Gbits/sec    0   3.12 MBytes       
[  4]  90.00-91.00  sec  2.94 GBytes  25.3 Gbits/sec    0   3.12 MBytes       
[  4]  91.00-92.00  sec  2.87 GBytes  24.6 Gbits/sec    0   3.12 MBytes       
[  4]  92.00-93.00  sec  2.73 GBytes  23.5 Gbits/sec    0   3.12 MBytes       
[  4]  93.00-94.00  sec  2.94 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4]  94.00-95.00  sec  2.97 GBytes  25.5 Gbits/sec    0   3.12 MBytes       
[  4]  95.00-96.00  sec  3.04 GBytes  26.1 Gbits/sec    0   3.12 MBytes       
[  4]  96.00-97.00  sec  2.84 GBytes  24.4 Gbits/sec    0   3.12 MBytes       
[  4]  97.00-98.00  sec  3.02 GBytes  26.0 Gbits/sec    0   3.12 MBytes       
[  4]  98.00-99.00  sec  2.85 GBytes  24.4 Gbits/sec    0   3.12 MBytes       
[  4]  99.00-100.00 sec  2.74 GBytes  23.5 Gbits/sec    0   3.12 MBytes       
[  4] 100.00-101.00 sec  3.02 GBytes  25.9 Gbits/sec    0   3.12 MBytes       
[  4] 101.00-102.00 sec  2.89 GBytes  24.8 Gbits/sec    0   3.12 MBytes       
[  4] 102.00-103.00 sec  2.89 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4] 103.00-104.00 sec  3.07 GBytes  26.4 Gbits/sec    0   3.12 MBytes       
[  4] 104.00-105.00 sec  2.76 GBytes  23.7 Gbits/sec    0   3.12 MBytes       
[  4] 105.00-106.00 sec  2.98 GBytes  25.6 Gbits/sec    0   3.12 MBytes       
[  4] 106.00-107.00 sec  2.91 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4] 107.00-108.00 sec  2.74 GBytes  23.5 Gbits/sec    0   3.12 MBytes       
[  4] 108.00-109.00 sec  2.54 GBytes  21.9 Gbits/sec    0   3.12 MBytes       
[  4] 109.00-110.00 sec  1.89 GBytes  16.2 Gbits/sec    0   3.12 MBytes       
[  4] 110.00-111.00 sec  1.98 GBytes  17.0 Gbits/sec    0   3.12 MBytes       
[  4] 111.00-112.00 sec  2.00 GBytes  17.2 Gbits/sec    0   3.12 MBytes       
[  4] 112.00-113.00 sec  2.02 GBytes  17.3 Gbits/sec    0   3.12 MBytes       
[  4] 113.00-114.00 sec  2.95 GBytes  25.4 Gbits/sec    0   3.12 MBytes       
[  4] 114.00-115.00 sec  3.73 GBytes  32.0 Gbits/sec    0   3.12 MBytes       
[  4] 115.00-116.00 sec  3.75 GBytes  32.2 Gbits/sec    0   3.12 MBytes       
[  4] 116.00-117.00 sec  3.87 GBytes  33.2 Gbits/sec    0   3.12 MBytes       
[  4] 117.00-118.00 sec  3.64 GBytes  31.2 Gbits/sec    0   3.12 MBytes       
[  4] 118.00-119.00 sec  3.73 GBytes  32.0 Gbits/sec    0   3.12 MBytes       
[  4] 119.00-120.00 sec  3.07 GBytes  26.4 Gbits/sec    0   3.12 MBytes       
[  4] 120.00-121.00 sec  2.83 GBytes  24.3 Gbits/sec    0   3.12 MBytes       
[  4] 121.00-122.00 sec  2.83 GBytes  24.3 Gbits/sec    0   3.12 MBytes       
[  4] 122.00-123.00 sec  2.80 GBytes  24.0 Gbits/sec    0   3.12 MBytes       
[  4] 123.00-124.00 sec  2.80 GBytes  24.1 Gbits/sec    0   3.12 MBytes       
[  4] 124.00-125.00 sec  3.22 GBytes  27.7 Gbits/sec    0   3.12 MBytes       
[  4] 125.00-126.00 sec  2.68 GBytes  23.0 Gbits/sec    0   3.12 MBytes       
[  4] 126.00-127.00 sec  2.82 GBytes  24.2 Gbits/sec    0   3.12 MBytes       
[  4] 127.00-128.00 sec  2.91 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4] 128.00-129.00 sec  3.33 GBytes  28.6 Gbits/sec    0   3.12 MBytes       
[  4] 129.00-130.00 sec  2.86 GBytes  24.6 Gbits/sec    0   3.12 MBytes       
[  4] 130.00-131.00 sec  2.98 GBytes  25.6 Gbits/sec    0   3.12 MBytes       
[  4] 131.00-132.00 sec  2.42 GBytes  20.8 Gbits/sec    0   3.12 MBytes       
[  4] 132.00-133.00 sec  3.34 GBytes  28.7 Gbits/sec    0   3.12 MBytes       
[  4] 133.00-134.00 sec  2.96 GBytes  25.4 Gbits/sec    0   3.12 MBytes       
[  4] 134.00-135.00 sec  2.93 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4] 135.00-136.00 sec  2.74 GBytes  23.5 Gbits/sec    0   3.12 MBytes       
[  4] 136.00-137.00 sec  3.02 GBytes  26.0 Gbits/sec    0   3.12 MBytes       
[  4] 137.00-138.00 sec  2.91 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4] 138.00-139.00 sec  2.80 GBytes  24.1 Gbits/sec    0   3.12 MBytes       
[  4] 139.00-140.00 sec  2.81 GBytes  24.1 Gbits/sec    0   3.12 MBytes       
[  4] 140.00-141.00 sec  3.17 GBytes  27.3 Gbits/sec    0   3.12 MBytes       
[  4] 141.00-142.00 sec  2.88 GBytes  24.7 Gbits/sec    0   3.12 MBytes       
[  4] 142.00-143.00 sec  2.95 GBytes  25.4 Gbits/sec    0   3.12 MBytes       
[  4] 143.00-144.00 sec  2.71 GBytes  23.3 Gbits/sec    0   3.12 MBytes       
[  4] 144.00-145.00 sec  3.11 GBytes  26.7 Gbits/sec    0   3.12 MBytes       
[  4] 145.00-146.00 sec  2.84 GBytes  24.4 Gbits/sec    0   3.12 MBytes       
[  4] 146.00-147.00 sec  2.40 GBytes  20.6 Gbits/sec    0   3.12 MBytes       
[  4] 147.00-148.00 sec  2.83 GBytes  24.3 Gbits/sec    0   3.12 MBytes       
[  4] 148.00-149.00 sec  3.53 GBytes  30.3 Gbits/sec    0   3.12 MBytes       
[  4] 149.00-150.00 sec  2.87 GBytes  24.7 Gbits/sec    0   3.12 MBytes       
[  4] 150.00-151.00 sec  2.91 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4] 151.00-152.00 sec  2.82 GBytes  24.2 Gbits/sec    0   3.12 MBytes       
[  4] 152.00-153.00 sec  2.97 GBytes  25.5 Gbits/sec    0   3.12 MBytes       
[  4] 153.00-154.00 sec  2.90 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4] 154.00-155.00 sec  2.92 GBytes  25.1 Gbits/sec    0   3.12 MBytes       
[  4] 155.00-156.00 sec  2.79 GBytes  24.0 Gbits/sec    0   3.12 MBytes       
[  4] 156.00-157.00 sec  2.12 GBytes  18.3 Gbits/sec    0   3.12 MBytes       
[  4] 157.00-158.00 sec  1.65 GBytes  14.2 Gbits/sec    0   3.12 MBytes       
[  4] 158.00-159.00 sec  2.34 GBytes  20.1 Gbits/sec    0   3.12 MBytes       
[  4] 159.00-160.00 sec  2.71 GBytes  23.3 Gbits/sec    0   3.12 MBytes       
[  4] 160.00-161.00 sec  2.71 GBytes  23.3 Gbits/sec    0   3.12 MBytes       
[  4] 161.00-162.00 sec  3.32 GBytes  28.5 Gbits/sec    0   3.12 MBytes       
[  4] 162.00-163.00 sec  2.91 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4] 163.00-164.00 sec  3.98 GBytes  34.2 Gbits/sec    0   3.12 MBytes       
[  4] 164.00-165.00 sec  3.64 GBytes  31.3 Gbits/sec    0   3.12 MBytes       
[  4] 165.00-166.00 sec  3.91 GBytes  33.6 Gbits/sec    0   3.12 MBytes       
[  4] 166.00-167.00 sec  2.93 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4] 167.00-168.00 sec  2.73 GBytes  23.4 Gbits/sec    0   3.12 MBytes       
[  4] 168.00-169.00 sec  2.87 GBytes  24.6 Gbits/sec    0   3.12 MBytes       
[  4] 169.00-170.00 sec  2.77 GBytes  23.8 Gbits/sec    0   3.12 MBytes       
[  4] 170.00-171.00 sec  2.59 GBytes  22.2 Gbits/sec    0   3.12 MBytes       
[  4] 171.00-172.00 sec  2.29 GBytes  19.7 Gbits/sec    0   3.12 MBytes       
[  4] 172.00-173.00 sec  2.07 GBytes  17.8 Gbits/sec    0   3.12 MBytes       
[  4] 173.00-174.00 sec  2.16 GBytes  18.5 Gbits/sec    0   3.12 MBytes       
[  4] 174.00-175.00 sec  2.89 GBytes  24.8 Gbits/sec    0   3.12 MBytes       
[  4] 175.00-176.00 sec  2.80 GBytes  24.0 Gbits/sec    0   3.12 MBytes       
[  4] 176.00-177.00 sec  2.94 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4] 177.00-178.00 sec  3.27 GBytes  28.0 Gbits/sec    0   3.12 MBytes       
[  4] 178.00-179.00 sec  4.09 GBytes  35.1 Gbits/sec    0   3.12 MBytes       
[  4] 179.00-180.00 sec  2.32 GBytes  20.0 Gbits/sec    0   3.12 MBytes       
[  4] 180.00-181.00 sec  2.90 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4] 181.00-182.00 sec  3.59 GBytes  30.8 Gbits/sec    0   3.12 MBytes       
[  4] 182.00-183.00 sec  3.96 GBytes  34.0 Gbits/sec    0   3.12 MBytes       
[  4] 183.00-184.00 sec  3.12 GBytes  26.8 Gbits/sec    0   3.12 MBytes       
[  4] 184.00-185.00 sec  2.75 GBytes  23.6 Gbits/sec    0   3.12 MBytes       
[  4] 185.00-186.00 sec  3.07 GBytes  26.4 Gbits/sec    0   3.12 MBytes       
[  4] 186.00-187.00 sec  2.94 GBytes  25.2 Gbits/sec    0   3.12 MBytes       
[  4] 187.00-188.00 sec  2.89 GBytes  24.8 Gbits/sec    0   3.12 MBytes       
[  4] 188.00-189.00 sec  2.92 GBytes  25.1 Gbits/sec    0   3.12 MBytes       
[  4] 189.00-190.00 sec  2.92 GBytes  25.1 Gbits/sec    0   3.12 MBytes       
[  4] 190.00-191.00 sec  2.42 GBytes  20.8 Gbits/sec    0   3.12 MBytes       
[  4] 191.00-192.00 sec  3.39 GBytes  29.2 Gbits/sec    0   3.12 MBytes       
[  4] 192.00-193.00 sec  3.03 GBytes  26.0 Gbits/sec    0   3.12 MBytes       
[  4] 193.00-194.00 sec  2.95 GBytes  25.4 Gbits/sec    0   3.12 MBytes       
[  4] 194.00-195.00 sec  2.85 GBytes  24.5 Gbits/sec    0   3.12 MBytes       
[  4] 195.00-196.00 sec  2.90 GBytes  24.9 Gbits/sec    0   3.12 MBytes       
[  4] 196.00-197.00 sec  2.84 GBytes  24.4 Gbits/sec    0   3.12 MBytes       
[  4] 197.00-198.00 sec  2.88 GBytes  24.7 Gbits/sec    0   3.12 MBytes       
[  4] 198.00-199.00 sec  3.00 GBytes  25.8 Gbits/sec    0   3.12 MBytes       
[  4] 199.00-200.00 sec  2.92 GBytes  25.1 Gbits/sec    0   3.12 MBytes       
[  4] 200.00-201.00 sec  2.92 GBytes  25.1 Gbits/sec    0   3.12 MBytes       
[  4] 201.00-202.00 sec  2.89 GBytes  24.8 Gbits/sec    0   3.12 MBytes       
[  4] 202.00-203.00 sec  2.96 GBytes  25.5 Gbits/sec    0   3.12 MBytes       
[  4] 203.00-204.00 sec  2.91 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4] 204.00-205.00 sec  2.91 GBytes  25.0 Gbits/sec    0   3.12 MBytes       
[  4] 205.00-205.11 sec   164 MBytes  12.3 Gbits/sec    0   3.12 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-205.11 sec   597 GBytes  25.0 Gbits/sec    0             sender
[  4]   0.00-205.11 sec  0.00 Bytes  0.00 bits/sec                  receiver
iperf3: interrupt - the client has terminated
